tcad_x_um,tcad_lateral_um,electric_field_V_per_cm,electron_velocity_cm_per_s,hole_velocity_cm_per_s,electron_active_drift_ps,hole_active_drift_ps,electron_full_contact_drift_ps,hole_full_contact_drift_ps,electron_multiplication_to_cathode,hole_multiplication_to_anode
-47.8065388671875,-43.75000000000001,101896.3693573683,10188179.264192931,7621002.499793043,167.72424606326948,603.2770920869934,167.72424606326948,14566.037960677237,9.868367616412066,1.00000000045796
-47.75663642578125,-43.75000000000001,101930.4295012392,10188399.493181868,7621286.271395009,168.21404802665364,602.6223027417361,168.21404802665364,14565.38317133198,9.868367616864862,1.00000000045796
-47.706733984375,-43.75000000000001,101964.6408631302,10188599.692323212,7621565.311019162,168.70383988419627,601.9675375732484,168.70383988419627,14564.728406163493,9.868367617324598,1.00000000045796
-47.65683154296875,-43.75000000000001,101998.9205965626,10188789.81484728,7621842.334112616,169.19362235994507,601.3127962898757,169.19362235994507,14564.07366488012,9.868367617791407,1.00000000045796
-47.6069291015625,-43.75000000000001,102033.2310403791,10188975.105500188,7622118.379030593,169.68339581258263,600.6580787612534,169.68339581258263,14563.418947351498,9.8683676182654,1.00000000045796
-47.55702666015625,-43.75000000000001,102067.5549054394,10189158.064534314,7622393.87988588,170.17316041460862,600.0033849202831,170.17316041460862,14562.764253510528,9.868367618746698,1.00000000045796
-47.50712421875,-43.75000000000001,102101.8842140267,10189339.868768204,7622669.029735254,170.6629162501324,599.3487147268133,170.6629162501324,14562.109583317057,9.868367619235402,1.00000000045796
-47.45722177734375,-43.75000000000001,102136.2152975921,10189521.070647562,7622943.914990909,171.15266336169623,598.6940681527018,171.15266336169623,14561.454936742946,9.86836761973162,1.00000000045796
-47.4073193359375,-43.75000000000001,102170.546474524,10189701.926532973,7623218.574823534,171.64240177240086,598.0394451752047,171.64240177240086,14560.800313765449,9.86836762023546,1.00000000045796
-47.35741689453125,-43.75000000000001,102204.8769763887,10189882.554641979,7623493.027127996,172.13213149634373,597.3848457740322,172.13213149634373,14560.145714364277,9.86836762074703,1.00000000045796
-47.30751445312499,-43.75000000000001,102239.206453204,10190063.00928227,7623767.28014737,172.62185254347457,596.7302699300219,172.62185254347457,14559.491138520265,9.868367621266446,1.00000000045796
-47.25761201171874,-43.75000000000001,102273.5347462277,10190243.315358076,7624041.337735881,173.11156492183872,596.075717624534,173.11156492183872,14558.836586214778,9.868367621793814,1.00000000045796
-47.2077095703125,-43.75000000000001,102307.8617839081,10190423.484299539,7624315.201753386,173.601268638608,595.421188839178,173.601268638608,14558.182057429422,9.868367622329252,1.00000000045796
-47.15780712890625,-43.75000000000001,102342.1875343532,10190603.52138068,7624588.873134614,174.090963700552,594.7666835556868,174.090963700552,14557.527552145932,9.868367622872874,1.00000000045796
-47.1079046875,-43.75000000000001,102376.5119836768,10190783.42907109,7624862.352794404,174.58065011425336,594.112201755877,174.58065011425336,14556.87307034612,9.868367623424799,1.00000000045796
-47.05800224609375,-43.75000000000001,102410.8351261906,10190963.208565082,7625135.633196786,175.0703278862064,593.457743421284,175.0703278862064,14556.218612011528,9.868367623985142,1.00000000045796
-47.0080998046875,-43.75000000000001,102445.1569591007,10191142.860475395,7625408.8814286105,175.55999702286078,592.8033085402944,175.55999702286078,14555.564177130538,9.868367624554022,1.00000000045796
-46.95819736328125,-43.75000000000001,102479.4774982057,10191322.385238452,7625678.57029084,176.0496575306407,592.1488969571228,176.0496575306407,14554.909765547367,9.868367625131556,1.00000000045796
-46.908294921875,-43.75000000000001,102530.9559272098,10193206.853922563,7627226.887955718,176.5392684630028,591.4945633672758,176.5392684630028,14554.25543195752,9.868367625720122,1.00000000045796
-46.80849003906249,-43.75000000000001,102582.4296309787,10191859.057286566,7626496.64367994,177.51846454393294,590.185966383277,177.51846454393294,14552.946834973522,9.86836762692421,1.00000000045796
-46.70868515625,-43.75000000000001,102685.3723280248,10195626.083733253,7629590.133103881,178.4975444601613,588.877572056785,178.4975444601613,14551.63844064703,9.868367628170052,1.00000000045796
-46.50907539062499,-43.75000000000001,102788.2915044173,10192934.262051377,7628128.602996425,180.4556009949931,586.2610633780102,180.4556009949931,14549.021931968255,9.868367630776808,1.00000000045796
-46.309465625,-43.75000000000001,102994.1344232131,10200448.83577525,7634300.536894364,182.4131947083082,583.6453618217579,182.4131947083082,14546.406230412002,9.86836763356764,1.00000000045796
-45.91024609375,-43.75000000000001,103199.8467923028,10195076.960145809,7631375.856912854,186.3279705561009,578.4150721758267,186.3279705561009,14541.17594076607,9.86836763967345,1.00000000045796
-45.5110265625,-43.75000000000001,103611.4740439114,10210042.180629399,7643665.0061884625,190.2409077286738,573.1879858036596,190.2409077286738,14535.948854393904,9.868367646672853,1.00000000045796
-44.7125875,-43.75000000000001,104022.2920998078,10199331.64296462,7637807.396006437,198.06514858281278,562.7382181529978,198.06514858281278,14525.499086743243,9.868367663387247,1.00000000045796
-43.9141484375,-43.75000000000001,104570.17219779,10202098.887021855,7642010.461853723,205.89243379221242,552.287319715052,205.89243379221242,14515.048188305296,9.868367683912187,1.00000000045796
-43.115709375,-43.75000000000001,105393.5462351499,10231678.002981257,7666278.253117799,213.70734475923015,541.8558327746528,213.70734475923015,14504.616701364897,9.868367711421042,1.0000000004579597
-41.51883125000001,-43.75000000000001,106211.5322692027,10210393.164466647,7654476.967004655,229.3308091644061,521.0098751239057,229.3308091644061,14483.770743714149,9.86836778870373,1.0000000004579597
-39.921953125,-43.75000000000001,107304.1882232086,10215654.861001818,7662483.462236082,244.9665134276295,500.1587595425399,244.9665134276295,14462.919628132784,9.868367902813503,1.0000000004579594
-38.325075,-43.75000000000001,108395.6518921387,10220803.020405956,7670321.0363236405,260.59425318177693,479.3291905958304,260.59425318177693,14442.090059186074,9.868368075902719,1.0000000004579588
-36.72819687499999,-43.75000000000001,109485.9509005695,10225843.045469087,7677992.554671375,276.2142058809363,458.52066965341135,276.2142058809363,14421.281538243655,9.868368335170976,1.0000000004579577
-35.13131875,-43.75000000000001,111134.8789413382,10282816.15405343,7724580.18960917,291.787046924756,437.78526705736255,291.787046924756,14400.546135647606,9.868368770468344,1.0000000004579543
-31.9375625,-43.75000000000001,112748.7700034981,10240984.954753267,7700508.266108925,322.90963967015796,396.37527401662055,322.90963967015796,14359.136142606865,9.868370331477477,1.0000000004579352
-28.74380625,-43.75000000000001,114918.4930558604,10250146.737305976,7714482.764231373,354.08172851766767,354.93822266233377,354.08172851766767,14317.699091252578,9.868373334148197,1.0000000004578706
-25.55005,-43.75000000000001,117084.1816596051,10258951.641185008,7727913.93727813,385.22650904103335,313.574712479901,385.22650904103335,14276.335581070145,9.868379190584646,1.0000000004576561
-22.35629375,-43.75000000000001,119246.0027426903,10267424.83699525,7740832.753538666,416.34507297862405,272.28166474389707,416.34507297862405,14235.04253333414,9.868390208340362,1.0000000004569887
-19.1625375,-43.75000000000001,121404.1130361538,10275592.887375802,7753267.85926265,447.43842837320847,231.05618948756342,447.43842837320847,14193.817058077808,9.868410253480047,1.0000000004550313
-15.96878124999999,-43.75000000000001,123558.6596972686,10283492.43623363,7765246.616657948,478.5074829663231,189.8955724981421,478.5074829663231,14152.656441088386,9.868445603620419,1.0000000004496044
-12.775025,-43.75000000000001,125156.8008262259,10245604.731241059,7742326.287098778,509.6220234862815,148.7058486563891,509.6220234862815,14111.466717246632,9.8685010462281,1.00000000043784
-11.17814687499999,-43.75000000000001,126784.9183531404,10294555.113940272,7782065.651823443,525.1709501396383,128.13320922509445,525.1709501396383,14090.89407781534,9.868541559907635,1.0000000004263412
-9.581268749999996,-43.75000000000001,127858.8261555935,10298376.810153864,7787591.086958112,540.6799430881337,107.62051131649548,540.6799430881337,14070.38137990674,9.86859638319752,1.0000000004068028
-7.984390624999997,-43.75000000000001,128931.9338084464,10302324.926871477,7793019.965362019,556.1830866609821,87.12223543356379,556.1830866609821,14049.883104023807,9.868666389081383,1.0000000003763438
-6.387512499999998,-43.75000000000001,129734.1015419961,10285593.912208294,7782087.644514507,571.6958657047622,66.6167089005271,571.6958657047622,14029.377577490772,9.868752200807007,1.0000000003325087
-5.589073437499998,-43.75000000000001,130540.3200667665,10309243.523845965,7800903.11002502,579.4496546613045,56.36912242467747,579.4496546613045,14019.129991014921,9.868803136786417,1.0000000003025733
-4.79063437499999,-43.75000000000001,131076.095531535,10311545.8037092,7803513.312589783,587.1936751230811,46.13562104639493,587.1936751230811,14008.89648963664,9.868861716725222,1.0000000002640168
-3.992195312499998,-43.75000000000001,131611.6810776621,10314793.519098746,7806101.000686787,594.9356119718753,35.90552735646759,594.9356119718753,13998.666395946711,9.868927174726453,1.0000000002166076
-3.193756249999999,-43.75000000000001,132147.0784072716,10319470.93482214,7808667.17729681,602.674575532322,25.67881025168856,602.674575532322,13988.439678841933,9.868999971215239,1.0000000001584617
-2.395317187499991,-43.75000000000001,132548.2356583132,10324852.36846641,7803302.083743369,610.409768447339,15.450258767336436,610.409768447339,13978.211127357581,9.869078901705384,1.0000000000893154
-1.996097656249999,-43.75000000000001,132949.8588000291,10350722.848414887,7812803.056745133,614.2715246703219,10.33733623724288,614.2715246703219,13973.098204827487,9.86912007678348,1.0000000000492733
-1.596878124999999,-43.75000000000001,133220.2455219258,10146943.076388115,7766085.517303203,618.1671778994211,5.212155202403778,618.1671778994211,13967.973023792647,9.869159792084575,1.000000000015226
-1.19765859375,-43.75000000000001,66839.90170786102,12545115.78612982,7555595.300566429,621.7255043432212,0.0,621.7255043432212,13962.760868590243,9.869187050916462,1.0000000000013274
-0.7984390624999997,-43.75000000000001,249.8071916665046,64783.052665544616,37270.93840360037,931.4369850291407,0.0,931.4369850291407,13424.554889061406,9.86919544615505,1.0
-0.3992195312499912,-43.75000000000001,162.7549087229941,34053.72637139071,20347.62245465429,1825.7186316725451,0.0,1825.7186316725451,11907.992807789331,9.86919544615505,1.0
-0.1996097656249956,-43.75000000000001,126.0098957484972,24459.661628423033,14802.041741117499,2526.8379719961804,0.0,2526.8379719961804,10743.229519042783,9.86919544615505,1.0
0.0,-43.75000000000001,131.2828755509993,23925.14510907134,14632.777320894667,3352.031426510998,0.0,3352.031426510998,9386.901381751455,9.86919544615505,1.0
0.2500000000000072,-43.75000000000001,136.3323235689262,22849.183856934495,14179.544463564438,4421.559789023288,0.0,4421.559789023288,7651.103208236182,9.86919544615505,1.0
0.3750000000000021,-43.75000000000001,118.9950833069118,19181.773809106755,11986.756369607532,5020.922672456545,0.0,5020.922672456545,6688.918633321799,9.86919544615505,1.0
0.5000000000000057,-43.75000000000001,109.9796795481125,17134.98942333991,10773.665803223177,5711.503545870518,0.0,5711.503545870518,5587.391618653939,9.86919544615505,1.0
0.6250000000000006,-43.75000000000001,102.2734613188732,15446.36673083507,9767.406086898547,6480.880179063146,0.0,6480.880179063146,4367.390086774723,9.86919544615505,1.0
0.7500000000000041,-43.75000000000001,95.60990365387224,14033.117515048913,8921.023485952443,7330.881096893736,0.0,7330.881096893736,3026.9145314214165,9.86919544615505,1.0
0.8750000000000078,-43.75000000000001,91.12258075766357,13022.698278497499,8320.474705381555,8256.187377833381,0.0,8256.187377833381,1575.1632070480628,9.86919544615505,1.0
0.9375000000000009,-43.75000000000001,87.07144706649754,12291.729070495185,7869.367977323878,8750.389005486119,0.0,8750.389005486119,802.474274024371,9.86919544615505,1.0
1.000000000000003,-43.75000000000001,85.79636100330151,12029.535191080133,7709.1040795844165,9264.402288571242,0.0,9264.402288571242,0.0,9.86919544615505,1.0
-49.99999999999999,-35.0,1085.055169765694,68521.85311535679,55082.60271226438,0.0,833.4525458191237,0.0,14796.21432565605,1.0,1.3979951746511396
-49.95234384765625,-35.0,2394.353655866872,158817.83350204353,124483.07857845005,49.77781964389908,771.0521213163676,49.77781964389908,14733.813901153295,1.0,1.3979951746511396
-49.90244140625,-35.0,3232.383318446268,245956.37854232197,182658.3637168892,75.63298243446307,737.3482076292562,75.63298243446307,14700.109987466183,1.0,1.3979951746511396
-49.85253896484375,-35.0,2551.35648358131,229656.13782125883,162419.5012516902,96.64215392355437,708.3259518931123,96.64215392355437,14671.087731730038,1.0,1.3979951746511396
-49.8026365234375,-35.0,2294.521031915388,250287.73435577154,168783.55027122184,117.475768472573,678.1807749867318,117.475768472573,14640.942554823658,1.0,1.3979951746511396
-49.75273408203125,-35.0,2500.236819638247,349173.49520082865,223388.9075130065,134.59057762425203,652.2283965358604,134.59057762425203,14614.990176372787,1.0,1.3979951746511396
-49.70283164062499,-35.0,3103.009796621149,608060.9214859311,364733.4629152957,145.83978024049978,634.2180411520936,145.83978024049978,14596.97982098902,1.0,1.3979951746511396
-49.65292919921875,-35.0,20932.84193529045,6312074.508701116,3492427.9618978556,150.33848178158644,626.6626570887656,150.33848178158644,14589.424436925692,1.0,1.3979951746511396
-49.6030267578125,-35.0,164325.7319888665,34972705.75643907,19198734.723384056,150.80512012804547,625.8182565870231,150.80512012804547,14588.58003642395,1.0075853689973486,1.3974988041749512
-49.55312431640625,-35.0,327749.351499409,10723574.507370453,8352743.272798375,151.109141307502,625.3895748733947,151.109141307502,14588.15135471032,1.0586326177458942,1.3908238824369543
-49.503221875,-35.0,375606.9602982338,10524551.528686777,8240613.886810353,151.57889397951394,624.7880724799181,151.57889397951394,14587.549852316844,1.1926955452680723,1.3702335457014272
-49.45331943359375,-35.0,388769.4881578007,10576452.867062466,8231049.172671918,152.05188324939687,624.182153599081,152.05188324939687,14586.943933436007,1.4080421646506858,1.3376672930453588
-49.40341699218749,-35.0,392161.2812442468,10595364.486313015,8228497.312050159,152.52328804559232,623.5757888653736,152.52328804559232,14586.3375687023,1.6861677698500044,1.300575674471369
-49.35351455078125,-35.0,392792.4304297214,10602761.504516052,8224577.263422366,152.99410747089564,622.969185594841,152.99410747089564,14585.730965431767,2.026415682637194,1.2629612643602057
-49.303612109375,-35.0,392510.2196890811,10605646.538312243,8220228.974292763,153.46469858955874,622.3622773202903,153.46469858955874,14585.124057157216,2.4357476475240296,1.226141671106094
-49.25370966796875,-35.0,391725.9583098511,10606836.219651723,8215851.51292481,153.93519930494037,621.7550468435986,153.93519930494037,14584.516826680525,2.924349695858037,1.190592864253064
-49.2038072265625,-35.0,390409.4971127842,10607428.646102479,8211252.549115838,154.40566049471957,621.1474845474195,154.40566049471957,14583.909264384347,3.5033486863278793,1.1565933272480646
-49.15390478515625,-35.0,388314.7759096003,10607804.612215422,8205913.893534962,154.87610020956322,620.539554465726,154.87610020956322,14583.301334302652,4.182562244537735,1.1244371420097983
-49.10400234375,-35.0,384980.9507565858,10608167.5041105,8199101.775281588,155.34652354107251,619.931174065264,155.34652354107251,14582.692953902191,4.966755903445655,1.0945351650408395
-49.05409990234375,-35.0,379654.3541405145,10608946.41968876,8189876.484383668,155.8169215570583,619.322198247159,155.8169215570583,14582.083978084085,5.849005390719989,1.0674886919207462
-49.0041974609375,-35.0,371195.4439127202,10611370.121685673,8177179.005981103,156.2872485850266,618.7124065656947,156.2872485850266,14581.474186402622,6.8002861902739955,1.04412756765455
-48.95429501953124,-35.0,358068.4177167471,10618567.971356804,8160153.3684169445,156.7573625055084,618.1015051717756,156.7573625055084,14580.863285008701,7.757466274350371,1.0254330509524365
-48.904392578125,-35.0,338585.4423001262,10637548.173355894,8138429.307742326,157.22689777577935,617.4891509437657,157.22689777577935,14580.250930780692,8.620094705854017,1.0122125431222553
-48.85449013671874,-35.0,311578.7953718443,10682460.527582774,8111620.925101941,157.6950276303096,616.8749672765348,157.6950276303096,14579.636747113462,9.276060900432034,1.004503470026423
-48.8045876953125,-35.0,277424.4806447782,10781270.270687811,8077640.781701363,158.16003065771454,616.2584763931734,158.16003065771454,14579.0202562301,9.663997803962225,1.0011330749585179
-48.75468525390625,-35.0,238823.0629945533,10994595.167826543,8030351.283193309,158.618402621008,615.6388725181791,158.618402621008,14578.400652355105,9.824248900936928,1.0001617275204986
-48.7047828125,-35.0,200439.5702971914,11437350.847813662,7960536.982861732,159.06349900131772,615.0147246687293,159.06349900131772,14577.776504505657,9.863871082235097,1.0000094244301658
-48.65488037109375,-35.0,167130.8908643535,12090794.116984734,7866546.878915276,159.4880200373742,614.3841069025133,159.4880200373742,14577.14588673944,9.868260325286755,1.00000014067987
-48.6049779296875,-35.0,141845.1181346832,11428014.663794015,7766423.724239072,159.91271929693087,613.7456551365653,159.91271929693087,14576.507434973491,9.868361200212576,1.0000000009266186
-48.55507548828125,-35.0,124808.2997162008,10349628.93362695,7687121.526856772,160.3721363540732,613.0998000301429,160.3721363540732,14575.861579867069,9.86836216789619,1.0000000004587042
-48.50517304687499,-35.0,114368.900505553,10149546.838004656,7639955.759912311,160.85905540373506,612.4486267759471,160.85905540373506,14575.210406612874,9.86836260960622,1.0000000004579708
-48.45527060546875,-35.0,108389.1448940205,10152222.171999814,7618143.654333019,161.35066224103306,611.7945145954994,161.35066224103306,14574.556294432427,9.868362659802768,1.0000000004579688
-48.4053681640625,-35.0,105114.9111922669,10156814.705031203,7610654.00599061,161.8420931666866,611.1391450175526,161.8420931666866,14573.900924854479,9.868362664951215,1.0000000004579688
-48.35546572265625,-35.0,103380.432723059,10164070.177271077,7609757.079190416,162.33323760313124,610.4834144817573,162.33323760313124,14573.245194318684,9.868362666377966,1.0000000004579688
-48.30556328125,-35.0,102490.2045670764,10170759.275370218,7611326.070920113,162.8240452287594,609.8277128941063,162.8240452287594,14572.589492731033,9.868362667117111,1.0000000004579688
-48.25566083984375,-35.0,102051.0700138686,10176051.016699465,7613459.050393661,163.31456383158059,609.1721707371812,163.31456383158059,14571.933950574108,9.868362667653605,1.0000000004579688
-48.2057583984375,-35.0,101847.5476371513,10179923.79283834,7615403.58287629,163.804861581302,608.5168041031578,163.804861581302,14571.278583940084,9.86836266811513,1.0000000004579688
-48.15585595703125,-35.0,101764.4485414307,10182633.723293649,7616945.85781337,164.29500082093884,607.8615874917988,164.29500082093884,14570.623367328726,9.868362668547196,1.0000000004579688
-48.105953515625,-35.0,101741.6761812969,10184482.932982907,7618095.573354971,164.78503033920396,607.2064866584219,164.78503033920396,14569.968266495349,9.868362668968944,1.0000000004579688
-48.05605107421874,-35.0,101748.5966955787,10185733.185207848,7618934.037553265,165.27498529407245,606.5514713065893,165.27498529407245,14569.313251143516,9.868362669389139,1.0000000004579688
-48.0061486328125,-35.0,101769.9151147948,10186583.751275413,7619549.314715679,165.76488972319376,605.8965184437092,165.76488972319376,14568.658298280636,9.868362669811965,1.0000000004579688
-47.95624619140625,-35.0,101798.1281934234,10187175.18475262,7620015.008789265,166.25475947776377,605.2416120383353,166.25475947776377,14568.003391875262,9.868362670239463,1.0000000004579688
-47.90634375,-35.0,101829.6083798812,10187601.289940856,7620387.624323887,166.74460476750284,604.5867416567924,166.74460476750284,14567.348521493719,9.868362670672658,1.0000000004579688
-47.85644130859375,-35.0,101862.6228633559,10187922.93916933,7620708.179149015,167.2344320804844,603.9319010590848,167.2344320804844,14566.69368089601,9.868362671112102,1.0000000004579688
-47.8065388671875,-35.0,101896.352151249,10188180.352338403,7621003.193489155,167.72424547316604,603.2770869085618,167.72424547316604,14566.038866745488,9.868362671558112,1.0000000004579688
-47.75663642578125,-35.0,101930.4119330239,10188400.57722117,7621286.960728338,168.2140473843363,602.6222976227177,168.2140473843363,14565.384077459645,9.868362672010903,1.0000000004579688
-47.706733984375,-35.0,101964.6229353013,10188600.772244317,7621565.995997844,168.7038391898649,601.9675325132642,168.7038391898649,14564.729312350191,9.868362672470635,1.0000000004579688
-47.65683154296875,-35.0,101998.9023116003,10188790.890644312,7621843.014747099,169.19362161379973,601.3127912885479,169.19362161379973,14564.074571125475,9.868362672937439,1.0000000004579688
-47.6069291015625,-35.0,102033.2124007598,10188976.177169917,7622119.055332104,169.6833950148236,600.6580738182051,169.6833950148236,14563.419853655132,9.86836267341143,1.0000000004579688
-47.55702666015625,-35.0,102067.535913638,10189159.132075235,7622394.551866262,170.17315956543618,600.0033800351384,170.17315956543618,14562.765159872066,9.868362673892717,1.0000000004579688
-47.50712421875,-35.0,102101.8648725149,10189340.932179356,7622669.697406455,170.66291534974687,599.3487098991974,170.66291534974687,14562.110489736124,9.86836267438141,1.0000000004579688
-47.45722177734375,-35.0,102136.195608839,10189522.129928568,7622944.57836502,171.1526624102979,598.694063382241,171.1526624102979,14561.455843219168,9.86836267487762,1.0000000004579688
-47.4073193359375,-35.0,102170.5264409949,10189702.981683483,7623219.23391262,171.64240077019008,598.0394404615263,171.64240077019008,14560.801220298454,9.868362675381455,1.0000000004579688
-47.35741689453125,-35.0,102204.8566005442,10189883.605661625,7623493.6819440555,172.13213044352082,597.3848411167648,172.13213044352082,14560.146620953692,9.868362675893021,1.0000000004579688
-47.30751445312499,-35.0,102239.1857375025,10190064.056170931,7623767.930702553,172.62185144023985,596.730265328795,172.62185144023985,14559.492045165722,9.868362676412428,1.0000000004579688
-47.25761201171874,-35.0,102273.5136931252,10190244.35811584,7624041.9840423055,173.1115637683925,596.0757130789783,173.1115637683925,14558.837492915905,9.868362676939793,1.0000000004579688
-47.2077095703125,-35.0,102307.8403958546,10190424.522926169,7624315.84382307,173.6012674351506,595.4211843489252,173.6012674351506,14558.182964185851,9.868362677475224,1.0000000004579688
-47.15780712890625,-35.0,102342.1658137964,10190604.55587632,7624589.51097965,174.09096244728366,594.7666791203699,174.09096244728366,14557.528458957297,9.868362678018839,1.0000000004579688
-47.1079046875,-35.0,102376.4899330602,10190784.459435677,7624862.986426818,174.58064881137435,594.1121973751298,174.58064881137435,14556.873977212057,9.868362678570755,1.0000000004579688
-47.05800224609375,-35.0,102410.8127479549,10190964.234798845,7625136.262629012,175.07032653391695,593.4577390947417,175.07032653391695,14556.219518931668,9.868362679131087,1.0000000004579688
-47.0080998046875,-35.0,102445.1342556824,10191143.88257853,7625409.506664782,175.55999562136117,592.8033042675928,175.55999562136117,14555.565084104519,9.868362679699958,1.0000000004579688
-46.95819736328125,-35.0,102479.4544720355,10191323.403211096,7625679.191513173,176.0496560801311,592.1488927379056,176.0496560801311,14554.910672574832,9.868362680277489,1.0000000004579688
-46.908294921875,-35.0,102530.9323870129,10193208.350663498,7627227.844814541,176.53926695209503,591.4945592157536,176.53926695209503,14554.256339052681,9.868362680866044,1.0000000004579688
-46.80849003906249,-35.0,102582.405649798,10191860.065783639,7626497.25441587,177.51846291268924,590.185962366234,177.51846291268924,14552.947742203161,9.868362682070114,1.0000000004579688
-46.70868515625,-35.0,102685.3473421266,10195627.542554483,7629591.057560394,178.49754271043616,588.8775681713923,178.49754271043616,14551.639348008319,9.868362683315938,1.0000000004579688
-46.50907539062499,-35.0,102788.2656760417,10192935.250959894,7628129.192746614,180.4555990102072,586.2610597522743,180.4555990102072,14549.0228395892,9.868362685922659,1.0000000004579688
-46.309465625,-35.0,102994.1066778003,10200450.220513174,7634301.398412524,182.41319249570014,583.6453584447052,182.41319249570014,14546.407138281631,9.868362688713448,1.0000000004579688
-45.91024609375,-35.0,103199.8175182926,10195077.90817826,7631376.4047010355,186.32796789577836,578.4150692815859,186.32796789577836,14541.176849118512,9.868362694819165,1.0000000004579688
-45.5110265625,-35.0,103611.4412984895,10210043.424157256,7643665.749176115,190.24090464817482,573.1879833510126,190.24090464817482,14535.949763187939,9.868362701818453,1.0000000004579688
-44.7125875,-35.0,104022.2569076937,10199332.503764385,7637807.860341195,198.06514469574176,562.7382165257955,198.06514469574176,14525.499996362722,9.868362718532559,1.0000000004579688
-43.9141484375,-35.0,104570.13383847,10202099.682415972,7642010.869527829,205.8924292697134,552.2873186842967,205.8924292697134,14515.049098521224,9.868362739057112,1.0000000004579688
-43.115709375,-35.0,105393.5030262816,10231678.92095239,7666278.730033076,213.70733958158652,541.8558323465343,213.70733958158652,14504.617612183461,9.868362766565445,1.0000000004579688
-41.51883125000001,-35.0,106211.4873646369,10210393.782464199,7654477.229035033,229.33080281332744,521.0098757007735,229.33080281332744,14483.771655537701,9.868362843846613,1.0000000004579686
-39.921953125,-35.0,107304.1416024184,10215655.369774546,7662483.644813939,244.9665062139891,500.1587607247702,244.9665062139891,14462.920540561698,9.868362957954085,1.0000000004579683
-38.325075,-35.0,108395.6052627128,10220803.432155635,7670321.154380096,260.59424526417655,479.32919218656133,260.59424526417655,14442.090972023489,9.868363131039919,1.0000000004579677
-36.72819687499999,-35.0,109485.9057659102,10225843.372589583,7677992.622670887,276.2141973988536,458.52067149645615,276.2141973988536,14421.282451333384,9.868363390303397,1.0000000004579666
-35.13131875,-35.0,111134.8350167113,10282816.487730417,7724580.270276728,291.78703794092985,437.7852691004479,291.78703794092985,14400.547048937375,9.868363825593898,1.0000000004579634
-31.9375625,-35.0,112748.7361364593,10240985.117140083,7700508.2659077495,322.90962993514603,396.3752762750484,322.90962993514603,14359.137056111975,9.86836538658339,1.0000000004579441
-28.74380625,-35.0,114918.4712631536,10250146.836638475,7714482.764699253,354.08171838442985,354.9382249214753,354.08171838442985,14317.700004758402,9.86836838922881,1.0000000004578795
-25.55005,-35.0,117084.173776759,10258951.697377017,7727913.954803297,385.22649867156224,313.57471478715865,385.22649867156224,14276.336494624085,9.868374245642288,1.000000000457665
-22.35629375,-35.0,119246.0095249372,10267424.856243972,7740832.791230318,416.34506249473645,272.28166719846365,416.34506249473645,14235.04344703539,9.868385263402416,1.0000000004569976
-19.1625375,-35.0,121404.1341991565,10275592.862279145,7753267.907418691,447.43841789811876,231.0561921705023,447.43841789811876,14193.81797200743,9.868405308628247,1.0000000004550402
-15.96878124999999,-35.0,123558.6938510688,10283492.346188989,7765246.653063084,478.50747266516044,189.89557540541568,478.50747266516044,14152.657355242342,9.868440659035992,1.0000000004496132
-12.775025,-35.0,125156.8470189335,10245604.910903336,7742326.548198034,509.6220130477818,148.70585235563294,509.6220130477818,14111.46763219256,9.86849610219798,1.0000000004378486
-11.17814687499999,-35.0,126784.9658105765,10294554.776280565,7782065.540388357,525.1709398188776,128.13321312520043,525.1709398188776,14090.894992962127,9.86853661633574,1.0000000004263496
-9.581268749999996,-35.0,127858.8758649095,10298376.393734286,7787590.921311999,540.6799333352649,107.62051485160339,540.6799333352649,14070.38229468853,9.868591440272608,1.0000000004068108
-7.984390624999997,-35.0,128931.9842249269,10302324.42184295,7793019.734147494,556.1830776015273,87.12223844661094,556.1830776015273,14049.884018283537,9.86866144699502,1.0000000003763512
-6.387512499999998,-35.0,129734.1526641409,10285593.791002432,7782087.6866719965,571.695857116699,66.61671166517476,571.695857116699,14029.3784915021,9.868747259776349,1.000000000332515
-5.589073437499998,-35.0,130540.367734244,10309242.837249937,7800902.732178852,579.4496463768841,56.3691249692381,579.4496463768841,14019.130904806165,9.86879819636461,1.000000000302579
-4.79063437499999,-35.0,131076.141302915,10311545.063843943,7803512.891690963,587.1936673743556,46.13562306714152,587.1936673743556,14008.897402904067,9.868856776959568,1.0000000002640217
-3.992195312499998,-35.0,131611.7243618628,10314792.728817292,7806100.536144461,594.9356047974727,35.90552879693075,594.9356047974727,13998.667308633858,9.86892223566074,1.0000000002166116
-3.193756249999999,-35.0,132147.1185802728,10319470.093237145,7808666.669422881,602.6745689699487,25.67881105528795,602.6745689699487,13988.440590892214,9.868995032882562,1.0000000001584646
-2.395317187499991,-35.0,132548.2733095049,10324851.98868848,7803301.896078805,610.4097623426869,15.450259115381527,610.4097623426869,13978.212038952308,9.869073964156541,1.000000000089317
-1.996097656249999,-35.0,132949.8929687404,10350721.897197036,7812802.472362464,614.2715188140052,10.337336332667178,614.2715188140052,13973.099116169593,9.869115139622348,1.000000000049274
-1.596878124999999,-35.0,133220.2773464766,10146942.06274258,7766085.100396087,618.1671724168432,5.212154968745722,618.1671724168432,13967.973934805672,9.869154855273452,1.0000000000152263
-1.19765859375,-35.0,66839.91701740253,12545118.083134554,7555596.363426419,621.7254987658232,0.0,621.7254987658232,13962.761779836927,9.869182114367694,1.0000000000013274
