event_id,primary_charge_fC,preirradiation_full_collection_charge_fC,effective_electron_multiplication,primary_electron_induced_charge_fC,primary_hole_induced_charge_fC,primary_charge_weighted_electron_active_drift_ps,primary_charge_weighted_hole_active_drift_ps,gain_charge_weighted_electron_active_drift_ps,primary_charge_weighted_electron_full_contact_drift_ps,primary_charge_weighted_hole_full_contact_drift_ps,max_electron_drift_ps,max_hole_drift_ps
3260,1.08358711853153,10.639495653606232,9.818772733312672,0.5929526800290558,0.4906344385024736,442.2105169221278,269.91161792459104,443.73207374779673,442.2105169221278,14368.831931484036,5821.551514728952,625.2434741381486
3261,0.5447573545797723,5.338688990951685,9.800122836469033,0.25296675821537,0.29179059636440224,375.32738838379447,324.37946413775416,376.93773233338993,375.32738838379447,14465.922593482706,1643.409441463466,625.243474140633
3262,3.0864660994548636,30.397329254989323,9.848586790037366,1.8238751948238465,1.2625909046310189,451.21263492707726,240.36404473627113,451.84371002935853,451.21263492707726,14360.965697119427,5821.551514728952,625.243474521409
3263,0.864848185018678,8.44449105898195,9.764131098684764,0.31832190007262007,0.5465262849460578,374.79449916873216,388.56795941200596,377.25222288836187,374.79449916873216,14449.406107117287,5821.551514728952,625.2434701479289
3264,1.0454154333483403,10.250130392371933,9.804839363756084,0.7561952771945577,0.289220156153783,520.3529070238509,153.66865683514135,522.8156515279095,520.3529070238509,14268.510419882437,5821.551514728952,625.2434726999996
3265,0.4557829760721231,4.424857611403886,9.708255559557575,0.24545740099102453,0.21032557508109845,463.44171860280704,275.74127486573593,468.6998007040727,463.44171860280704,14331.140052945644,5821.551514728952,625.2434732222347
3266,0.793013908878521,7.755256590203162,9.779471082885083,0.46741139778722335,0.3256025110912973,619.8343113735074,242.35807650341116,624.1831531900913,619.8343113735074,14083.983810346046,5821.551514728952,625.2434748544633
3267,0.5319368169135276,5.226899724525624,9.826166488820638,0.26633059895740574,0.2656062179561218,503.7398352429969,300.8637876458984,505.3076075988884,503.7398352429969,14259.840154701691,5821.551514728952,625.2434730178162
3268,0.4914256537680075,4.673111288627141,9.50929454495517,0.2036703665806403,0.2877552871873673,367.4494430908675,357.5503340479696,375.8147532361656,367.4494430908675,14470.292647969085,5821.551514728952,625.2434712620854
3269,0.7717887537931432,7.600520469888027,9.847928507034371,0.396803679382253,0.3749850744108901,788.8083975313997,293.3872838729404,790.2152791878698,788.8083975313997,13795.278313981195,5821.551514728952,625.2434743699812
3270,0.9923860328431011,9.789767580455608,9.86487844091151,0.6610807700439703,0.33130526279913075,520.5603259588524,191.2857992771751,520.7242325543799,520.5603259588524,14258.382933111743,5821.551514728952,625.243474719238
3271,0.5899679245673306,5.822362448390675,9.868947456186989,0.2689221788442175,0.32104574572311306,509.8469652960435,330.5895090658681,509.8593947386474,509.8469652960435,14243.163991408052,5821.551514728952,612.9907532136424
3272,0.5431656475385508,5.219125169046777,9.608717327206067,0.29535231738430734,0.24781333015424356,414.0649139993208,271.8653191021623,421.3189219853977,414.0649139993208,14414.79727887109,1643.409441463466,625.2434758624656
3273,0.45665366878586516,4.487322206687023,9.826532695155517,0.22925580843805257,0.22739786034781267,563.079738738164,300.6408476144673,564.8962850180759,563.079738738164,14159.279795749491,5821.551514728952,625.2434758977358
3274,0.47572631167445056,4.627231836244738,9.72666788170264,0.2513574681910743,0.22436884348337627,777.8845494343744,283.78050663213605,787.156289461812,777.8845494343744,13815.556495366971,5821.551514728952,625.2434735542071
3275,0.47213101852680317,4.5823000531155875,9.705568736859952,0.24918451547861525,0.22294650304818778,550.260108191356,283.20083835639184,557.074748651929,550.260108191356,14187.300444221624,5821.551514728952,625.243474184362
3276,0.4823790741734832,4.754429154284125,9.856209377304452,0.2182055539560497,0.26417352021743357,416.1122294427004,332.3258499874869,416.46570343212136,416.1122294427004,14397.041975810936,5821.551514728952,625.243474839894
3277,0.6360254374786884,5.981687054215014,9.404792169834314,0.33939958366053796,0.29662585381815054,488.2420828005887,279.2311462444104,505.1261914923438,488.2420828005887,14288.689283176565,5821.551514728952,625.243475153988
3278,0.4979763802917902,4.832977442363765,9.705234291497666,0.26710534594945495,0.2308710343423353,508.9249128531714,277.22462298930924,515.0530863641079,508.9249128531714,14257.591198358745,5821.551514728952,625.2434551938219
3279,1.7511587299052815,17.186350195108638,9.814273201857738,0.523297223112736,1.2278615067925451,337.78522898570105,433.93001162811663,338.85573438726925,337.78522898570105,14501.348876790376,5821.551514728952,625.2434734235238
3280,0.5472755939049881,5.383554604779692,9.837008382497547,0.2521984166036466,0.2950771773013418,526.9089370199973,327.5111211152339,528.1595242841979,526.9089370199973,14215.445080526064,5821.551514728952,625.2434744959758
3281,0.5018477509607818,4.906488791036761,9.776847224369032,0.2319451401494428,0.269902610811339,460.0282564364612,326.0864933734535,462.9912013544728,460.0282564364612,14326.438828871405,5821.551514728952,625.2434726941622
3282,0.5016149481460743,4.801167726682836,9.571420756952199,0.22992466873052697,0.27169027941554746,403.78858420422773,328.32819950388495,411.7939417169942,403.78858420422773,14418.077580029703,5821.551514728952,625.2434719575986
3283,1.0465517415452228,10.224146122825038,9.769365160798637,0.4147567640732402,0.6317949774719823,358.5419600351935,369.5035193215516,360.70837399960527,358.5419600351935,14481.979431248259,5821.551514728952,625.2434747487629
3284,0.7549415801011201,7.445614728641905,9.862504496897108,0.4138946292162012,0.34104695088491904,467.292186975252,269.082809850036,467.50916769382275,467.292186975252,14327.071730137104,5821.551514728952,625.243471202513
3285,0.5830778905528057,5.65707366408536,9.702089130359564,0.2790940764199312,0.3039838141328745,456.7716604668598,315.2038067138974,462.11786881163204,456.7716604668598,14333.229388195476,5821.551514728952,625.2434729799096
3286,0.7322949433013687,7.070655821717021,9.655475415193688,0.3553176528922733,0.3769772904090953,447.3140476860635,310.69925284710706,453.97454756183396,447.3140476860635,14349.992488077298,5821.551514728952,625.2434760694063
3287,0.5570016002278211,5.378353499265057,9.65590313755874,0.30746910669200456,0.2495324935358163,646.7509336301449,267.4688189123951,657.813511758929,646.7509336301449,14034.07920361793,5821.551514728952,625.24347575016
3288,0.4524226289832385,4.322141218707083,9.55332678301379,0.22165808030028455,0.23076454868295382,618.2135774273513,308.5063120419831,633.8235295877139,618.2135774273513,14070.502996537674,5821.551514728952,625.2434753317019
3289,0.42207359709061804,4.058983484658504,9.616767105635967,0.20507481226783328,0.21699878482278484,562.3792412966418,311.0244766743917,573.3057328633655,562.3792412966418,14160.908278061468,5821.551514728952,625.2434751675015
3290,1.6366438769108955,16.12121890289513,9.850169074852943,1.1475533863826013,0.4890904905282943,1637.4652222841794,173.07770164925978,1640.4052545256845,1637.4652222841794,12431.007816390535,5821.551514728952,625.2434751919501
3291,0.4874507313493404,4.711960394748527,9.666536721988452,0.2149556820411717,0.2724950493081687,382.7752253772746,339.94291623890894,387.7290969038178,382.7752253772746,14449.639116177445,5821.551514728952,625.2434725943791
3292,0.5863707061655996,5.673059244818934,9.67486810846376,0.3536929208656245,0.23267778529997513,476.2800076799701,233.11066878405325,482.9106372942502,476.2800076799701,14320.445735957086,5821.551514728952,625.2434754703175
3293,0.9035899506965207,8.789587318222805,9.727407118071051,0.36002819543613074,0.5435617552603901,424.1566598235228,368.37292186756713,428.20661163312417,424.1566598235228,14374.64396222486,5821.551514728952,625.2434758111091
3294,0.4870516867090302,4.800748423247048,9.85675351149141,0.23371213144186434,0.253339555267166,434.48406205462607,314.2547535365098,434.8464932770965,434.48406205462607,14370.582598126832,5821.551514728952,625.2434732765146
3295,0.7851952022082034,7.690423051050278,9.794281765123515,0.37472183501274114,0.41047336719546207,404.2218102331719,316.128191100304,406.19308671224854,404.2218102331719,14419.703107512994,5821.551514728952,625.2434739252258
3296,0.5661680200583842,5.423841035317128,9.579914165335254,0.25794280545058706,0.30822521460779706,392.2454204328968,330.26205251705744,399.66744532535364,392.2454204328968,14436.97291484217,5821.551514728952,625.2434749181684
3297,0.5422385083714096,5.081721500668699,9.371745868679513,0.2974763406420275,0.24476216772938222,807.8228616007215,270.43463885428025,842.952060945854,807.8228616007215,13769.197327255393,5821.551514728952,625.2434746187977
3298,0.4098916390115381,3.990172043172657,9.734699767955835,0.23188022992605972,0.1780114090854784,608.2664300032664,258.1571533107634,614.6559707893414,608.2664300032664,14099.694310651263,5821.551514728952,625.2434745360459
3299,0.5904501055306891,5.737574570705078,9.717289432183637,0.31622867528144066,0.2742214302492482,514.1915703978337,277.7442813824036,519.944634817697,514.1915703978337,14249.192016337147,5821.551514728952,625.2434743107927
3300,0.4990975607119713,4.881104833838755,9.779861129506974,0.24423624712155287,0.25486131359041836,485.55919030271485,308.37590738131416,488.6597037860877,485.55919030271485,14287.139555674281,5821.551514728952,625.2434754542561
3301,0.4091867388076039,4.023262302760564,9.832337955244116,0.21708318713599603,0.19210355167160792,540.298568614663,281.6535802743078,541.7805190702835,540.298568614663,14200.613950757539,5821.551514728952,625.2434740536216
3302,0.5522141848809742,5.308315322210634,9.612783350277036,0.2725172733481811,0.2796969115327932,486.93787149069385,305.36828337411595,496.02255926595734,486.93787149069385,14286.637936826073,5821.551514728952,625.2434760334795
3303,0.5112404046458038,4.942001943201091,9.66668889683122,0.2590290083566954,0.25221139628910844,520.6601749135702,296.93312174451705,528.5049843136659,520.6601749135702,14233.315814304224,5821.551514728952,625.2434675804062
3304,2.9200346965875803,28.817466952204644,9.868878265686842,0.9417691793208433,1.9782655172667372,323.0948994529147,417.9545672336855,323.0973179093348,323.0948994529147,14529.304348185453,5821.551514728952,612.9907499650543
3305,0.6914794537677276,5.289892650126382,7.650108215512201,0.30425593324120387,0.3872235205265236,370.8502113376861,340.54773855203985,435.96064552537536,370.8502113376861,14469.787031069354,5821.551514728952,625.2434755845032
3306,0.5957858135528338,5.794386758448048,9.725620561346593,0.275597318950449,0.32018849460238463,377.2070492599579,325.5096705344425,380.61109806472973,377.2070492599579,14462.368526012657,1643.409441463466,625.2434673666361
3307,0.47399805683033946,4.592532266112395,9.68892635725767,0.24538446130198605,0.22861359552835359,541.0780995363824,289.88375917587166,548.4265856127832,541.0780995363824,14199.898566044205,5821.551514728952,625.2434758418703
3308,0.6820567737883185,6.683112206261461,9.798469076322986,0.34926187868791425,0.3327948951004042,490.7816597448451,293.48995266689815,493.27019562715526,490.7816597448451,14282.107380549953,5821.551514728952,625.2434686960295
3309,0.571310116836121,5.494111474228208,9.616688576519959,0.29797261165700345,0.2733375051791175,626.824451930216,287.5521944401841,639.4491149397854,626.824451930216,14062.25214213503,5821.551514728952,625.243475483892
3310,0.8158271773563088,7.876497668841131,9.654615447311956,0.4065119725610296,0.409315204795279,566.8840681788887,303.27182718963604,576.2385757518374,566.8840681788887,14150.229033058073,5821.551514728952,625.2434743428821
3311,0.735583260703126,7.237943407529282,9.83973371092038,0.3987152720557144,0.3368679886474118,451.40006060671783,273.07802870254017,452.31057308002096,451.40006060671783,14352.516062226523,5821.551514728952,625.2434754980129
3312,3.931904479433028,38.79421225311067,9.86651950881185,1.4186207341829173,2.51328374525011,343.5162969131387,392.55882954240377,343.5660703746709,343.5162969131387,14501.810497894432,5821.551514728952,625.2434752152087
3313,0.5694243861776771,5.57534217256881,9.791189678394174,0.26432601025997304,0.30509837591770395,545.0079850827522,325.24480653236355,548.1899432593146,545.0079850827522,14186.860960017635,5821.551514728952,625.2434678094768
3314,0.4768654590759506,4.635723819964062,9.721240512883798,0.2378278543181803,0.2390376047577705,460.66132662722777,302.38961620870083,465.44778255233575,460.66132662722777,14327.415329141102,1643.4094412850086,625.2434628460264
3315,0.4689297131925898,4.606193667485594,9.822780553028908,0.24123452188197544,0.22769519131061441,638.198683968692,292.3745937685738,640.5325925032239,638.198683968692,14041.53207244608,5821.551514728952,625.2434747325841
3316,0.483337416415876,4.622246542853225,9.563187921863936,0.24036665623810907,0.242970760177767,414.0431817681703,302.78211907483103,422.6067924063054,414.0431817681703,14406.263515439621,1643.4094411654823,625.2434742097843
3317,0.4873235911690698,4.684300850110045,9.612300604763654,0.2221195884610571,0.26520400270801253,384.87285011553894,330.09736040292324,391.2449879585438,384.87285011553894,14448.985229947799,5821.551514728952,625.2434676243485
3318,0.49283345485049646,4.71064355424662,9.558286897701818,0.23031398145121054,0.2625194733992859,522.2355157650086,323.04745596776894,534.4651173110801,522.2355157650086,14224.607294055542,5821.551514728952,625.2434751291102
3319,0.5913193448131636,5.72922976391584,9.688892836283037,0.3228081360855813,0.26851120872758255,497.98216100822503,271.2678111925501,504.5293417517465,497.98216100822503,14272.957568311544,5821.551514728952,625.2434719908239
3320,1.0658612559707366,7.406908625198034,6.9492240042557585,0.4305998491989966,0.6352614067717399,478.27217443455635,365.2627792904676,617.7395282078211,478.27217443455635,14285.661289508722,5821.551514728952,625.2434712043738
3321,0.8016869351083739,7.806381132962604,9.737443372340001,0.41260107554069747,0.38908585956767683,471.39116841778514,291.59024647067304,475.7928239777628,471.39116841778514,14316.338841929226,5821.551514728952,625.2434737483187
3322,0.8130949671186523,5.10385497927167,6.277071173319514,0.2467038660080141,0.5663911011106382,571.9451296698708,432.13488938445744,815.5014604332928,571.9451296698708,14118.60197595347,5821.551514728952,625.2434708326335
3323,11.66469818228958,114.99617864851534,9.858478706556946,6.639865029655275,5.024833152634305,426.52127627031217,254.48241957748078,426.8172983447709,426.52127627031217,14398.169654429066,5821.551514728952,625.2434741839515
3324,0.5147668652352,5.002773999825118,9.718523738973218,0.25398611915075475,0.2607807460844451,390.78230544305893,305.09089355876637,394.56759286255544,390.78230544305893,14444.996573695898,1643.409441206341,625.243474839752
3325,0.6556473707857428,6.422007551902137,9.794910859180076,0.25244350021031187,0.403203870575431,407.5527469790718,377.1664336756485,409.53415125887545,407.5527469790718,14400.011777844771,5821.551514728952,625.2434740997063
3326,0.633260042161061,6.230050443046509,9.838060241075468,0.327715323146709,0.3055447190143519,409.421981576128,289.1829669919738,410.2514690275851,409.421981576128,14418.029752692551,5821.551514728952,625.2434754851197
3327,0.5168211257032721,5.0614978492871465,9.793519648407633,0.27382761661653676,0.2429935090867354,472.1197923749605,281.3163731384625,474.6364009939304,472.1197923749605,14317.03814980816,5821.551514728952,625.2434744400775
3328,1.3158456821595572,12.846156422691958,9.762661835549691,0.803204465948477,0.5126412162110799,498.6852928213511,227.99100789215794,502.52765946104284,498.6852928213511,14285.679750655505,5821.551514728952,625.2434758705483
3329,0.4807671519822707,4.617807070750911,9.605080238346238,0.2242976291205794,0.2564695228616913,411.64604091780643,323.0969635673478,418.93892872725166,411.64604091780643,14405.777265903807,5821.551514728952,625.2434736874594
3330,0.5419324606268319,5.204132802498677,9.602917670735689,0.2799683816080356,0.2619640790187964,423.7934422618616,289.8858368728776,431.4838579267135,423.7934422618616,14394.708125492602,5821.551514728952,625.2434757176864
3331,0.5936283467054883,5.770898840941211,9.721400389601472,0.30026276118345807,0.29336558552203,486.143935239852,297.2795616857778,491.3107848049774,486.143935239852,14290.55995753774,5821.551514728952,625.2434756982815
3332,0.6331425858901797,6.243149484712886,9.86057425901182,0.2818430597710443,0.3512995261191355,372.6850207838943,336.9298721155421,372.878279153258,372.6850207838943,14466.754874906084,1643.4094413870243,625.2434753835912
3333,0.4519735172315499,4.285447871473885,9.481634892511662,0.20734216901211563,0.24463134821943416,413.0362568555117,328.2741382010239,423.9364579843576,413.0362568555117,14403.349853696405,5821.551514728952,625.2434745442185
3334,0.6238416914307001,6.073463809232631,9.735584993211866,0.26266904212844233,0.36117264930225795,430.0560740664271,353.2296877458948,433.94939299196324,430.0560740664271,14369.477966002869,5821.551514728952,625.2434720672396
3335,0.6187246574094787,6.087376029042557,9.838586447370021,0.2922211141733247,0.3265035432361541,506.2726947391278,319.67282354952994,507.39504747466316,506.2726947391278,14250.44372665344,5821.551514728952,625.2434693298682
3336,3.7544037212995747,36.76841851841871,9.793410950938288,2.4976734540590955,1.256730267240479,487.6977084998164,191.3158520202098,490.33215276256004,487.6977084998164,14312.922013125537,5821.551514728952,625.2434723554925
3337,0.5370986045627044,5.300650668301211,9.869045689695845,0.29525934547905847,0.24183925908364592,552.651545505,268.77907411669565,552.6636917475445,552.651545505,14186.460752201812,5821.551514728952,612.9907543453013
3338,0.523478261944306,5.080493333943996,9.705261332292954,0.25250610063409884,0.2709721613102068,439.8416485741682,312.72442686009634,444.798282171096,439.8416485741682,14362.224790149521,5821.551514728952,625.24347448938
3339,0.7189775959628496,6.896050602542182,9.591467997423537,0.2550888527573798,0.46388874320547,406.2286461313659,397.53511512951366,413.75578648290946,406.2286461313659,14396.393633661719,5821.551514728952,625.2434738955419
3340,0.6314978733673517,6.205544639532801,9.826707105825744,0.3012359179103862,0.3302619554569654,502.2726543876609,316.5170327147986,503.8140675671893,502.2726543876609,14259.208936763927,5821.551514728952,625.2434757637179
3341,0.49344158215312395,4.816131435310603,9.760286950879768,0.2668071005927993,0.22663448156032465,572.1478731254546,274.6171838294434,576.9050805379554,572.1478731254546,14154.876095077898,5821.551514728952,625.2434744908683
3342,0.6344582880886614,6.2531808428104485,9.855936883807571,0.2803433711740231,0.35411491691463853,510.1111653056814,339.9882221155207,510.6053270167259,510.1111653056814,14240.8526007307,5821.551514728952,625.2434746262055
3343,0.6601686351074013,6.276803765201581,9.507879398391022,0.31279669669624166,0.34737193841115965,442.03022102099146,318.3272236313219,453.2661169151933,442.03022102099146,14357.122636545639,5821.551514728952,625.2434760543765
3344,0.603206792449512,5.89068771234807,9.76561899846497,0.320693800493087,0.28251299195642504,457.25242236037207,280.24311629535674,460.54935943807976,457.25242236037207,14339.878101401895,5821.551514728952,625.2434725725485
3345,0.49108411835007487,4.751583424768879,9.675701671503981,0.24229969400807716,0.24878442434199757,453.37618007444706,305.48182700280074,459.51484150188145,453.37618007444706,14340.519158946305,5821.551514728952,625.2434745632794
3346,0.6340123576262409,6.125686567853692,9.661777872577161,0.32874725552499695,0.30526510210124363,629.5689808944637,289.6062443365511,639.9517929154683,629.5689808944637,14056.27712855121,5821.551514728952,625.2434745012819
3347,0.47159963953578055,4.517437970812155,9.5789682436121,0.2043055891901815,0.26729405034559905,517.5177411276856,345.64359723555896,528.7680855872231,517.5177411276856,14227.467239148491,5821.551514728952,625.2434748946096
3348,0.7095463486184854,6.793878305739122,9.574960563135967,0.413713735722263,0.2958326128962225,533.9959592759185,246.53931550161556,545.9143471451238,533.9959592759185,14224.220418511197,5821.551514728952,625.243475078653
3349,0.5624497890583305,5.528746489252382,9.829760090245152,0.2738915716232012,0.28855821743512905,415.8195765094048,309.7971929231249,416.9013778703263,415.8195765094048,14401.856393986762,5821.551514728952,625.2434740795369
3350,0.48398488700113373,4.756872313232361,9.828555479711122,0.23974627808668228,0.24423860891445162,435.6783073137189,303.93985533938616,436.8728282944141,435.6783073137189,14371.585461123275,5821.551514728952,625.243475834106
3351,0.8615668736304822,8.47664854701959,9.838642601590022,0.27498882744110176,0.5865780461893803,369.16918553570315,420.9556266223579,369.86221443333363,369.16918553570315,14453.676852424438,5821.551514728952,625.2434757393169
3352,0.6854981425586087,6.759945009514584,9.861361526499865,0.32988938122055145,0.3556087613380573,408.75329273913906,313.17024952839955,408.95959585810454,408.75329273913906,14413.784089123601,5821.551514728952,625.2434626123467
3353,0.542614105232028,5.252438053231584,9.679877472012235,0.2931740723192235,0.24944003291280434,553.7963178835347,274.7899975714601,561.7688940504078,553.7963178835347,14183.754224039074,5821.551514728952,625.2434730947774
3354,0.6073268890699132,5.972875655070324,9.834696540799381,0.29333238712540277,0.31399450194451034,529.0852459704587,312.72351183361445,530.4322217611533,529.0852459704587,14216.177679490434,5821.551514728952,625.2434720396586
3355,0.49451625843608715,4.825843393823897,9.75871533341629,0.2504259221343613,0.24409033630172577,495.88765643089687,296.86317432386113,499.84563177865357,495.88765643089687,14274.238186086739,5821.551514728952,625.2434750024414
3356,0.7508764838887834,7.273206000171908,9.686288166202825,0.3602210325570231,0.3906554513317603,947.5557122983193,316.67770520142875,962.712250412962,947.5557122983193,13529.556217175252,5821.551514728952,625.2434747600003
3357,0.5441871642345477,5.2796138599165,9.70183460196602,0.3021746014580147,0.24201256277653313,657.0044329493962,265.4197508987172,665.824271075557,657.0044329493962,14016.43081400704,5821.551514728952,625.243475952053
3358,0.627170919277042,6.067042820083102,9.673667310781495,0.34900672768891516,0.27816419158812666,433.6846751264293,263.4126549374467,439.48828220230894,433.6846751264293,14384.54733192224,5821.551514728952,625.2434694948375
3359,0.5310447764211792,5.240876333314116,9.868991403386863,0.2766509172009323,0.2543938592202469,575.1717112634736,287.6790755264154,575.1864323782664,575.1717112634736,14145.90235658095,5821.551514728952,612.9907535164883
3360,0.5831783924205368,5.660028096874213,9.705483211375054,0.2715036790065625,0.31167471341397446,499.6297566932673,324.1916536082361,505.59284108349135,499.6297566932673,14261.524129225952,5821.551514728952,625.243475329965
3361,0.7581208729059424,7.376428841527897,9.729884910375059,0.46060930873698247,0.2975115641689602,705.3086907632646,232.2253240505705,713.3275982008057,705.3086907632646,13932.919903316439,5821.551514728952,625.2434743165982
3362,0.8738505244665961,8.547633247509486,9.781573630944509,0.3513123176263712,0.5225382068402246,437.9548102327929,366.114798201739,440.56847198650854,437.9548102327929,14352.141588913035,5821.551514728952,625.243472040839
3363,0.8020236356985389,7.893769938053216,9.842315845440112,0.36344674495064516,0.43857689074789374,443.31481930179336,332.35000327453315,444.12735302224485,443.31481930179336,14348.956148565481,5821.551514728952,625.2434738954353
3364,0.5122730789608517,5.047277041691328,9.85270795789182,0.2600163188713828,0.25225676008946885,497.400058878559,296.3576630426504,497.98998612631385,497.400058878559,14271.252175505622,5821.551514728952,625.2434747319066
3365,0.5740078743527213,5.592904866938786,9.743603035490782,0.24353013951384034,0.330477734838881,494.0138967730414,351.5334426213809,498.499829112854,494.0138967730414,14265.042936330557,5821.551514728952,625.2434744258992
3366,0.43997076265718166,4.329498898779153,9.840424105982313,0.20420054457002987,0.23577021808715165,523.953102502556,325.1896082043246,525.0616019898546,523.953102502556,14221.634307696928,5821.551514728952,625.2434755796797
3367,0.6856913083943518,6.408297717137416,9.345747333655721,0.2659234998573425,0.41976780853700935,404.15062074231133,375.4363934343759,418.589739465404,404.15062074231133,14406.886468325534,5821.551514728952,625.2434753828132
3368,0.8666203757672499,8.477222475965588,9.781933027434764,0.423286133305609,0.4433342424616411,395.6202731220058,308.1697708934219,397.8386974806058,395.6202731220058,14435.90498480278,5821.551514728952,625.2434738255278
3369,0.5449241988955761,5.283382885468728,9.695629036436284,0.2750648459587693,0.26985935293680674,497.64554660293624,298.29156186395863,503.93705722288746,497.64554660293624,14268.922570669049,5821.551514728952,625.243470516401
3370,0.6147257120975338,6.019621308895142,9.792369491679983,0.3608965806288201,0.25382913146871344,622.1983536933251,244.38969801153604,625.9403727140582,622.1983536933251,14077.027312508266,5821.551514728952,625.2434755154414
3371,0.5365031107628532,5.225703812745569,9.740304777199048,0.31101447895357215,0.22548863180928128,464.69938137063457,248.52464996530128,468.91513135019323,464.69938137063457,14336.041156325353,5821.551514728952,625.2434741669094
3372,0.5139205128447797,5.031807354693291,9.791022597716502,0.2685698653059302,0.2453506475388496,474.07074822295783,286.17424064204414,476.6872714776616,474.07074822295783,14312.272478212728,5821.551514728952,625.2434739736111
3373,0.6471483179511126,6.074612967470392,9.38673994657479,0.3223469911423894,0.3248013268087232,476.14294183043575,302.2367598738354,493.09203233467304,476.14294183043575,14305.869073491216,5821.551514728952,625.243474320267
3374,0.8731468115957105,8.498822681138842,9.733555191717308,0.4814199689186534,0.391726842677057,1065.5392334379503,269.59590917199233,1078.3795607903182,1065.5392334379503,13346.772327184615,5821.551514728952,625.2434741171007
3375,0.7672801208420311,7.458811748942295,9.72110647250553,0.44789560211818946,0.31938451872384177,492.99999233225105,245.81104565237246,498.28384721513856,492.99999233225105,14291.604036007013,5821.551514728952,625.2434737998783
3376,1.0813021699296461,10.655108628233483,9.853960275439702,0.3512011067708134,0.7301010631588325,370.3172705258058,417.2658131471127,370.66439261230556,370.3172705258058,14451.995799492597,5821.551514728952,625.2434747536784
3377,0.6133479648140427,5.840752168461487,9.522738320705619,0.3292464183172573,0.2841015464967852,558.1726357537949,277.4300150199928,573.1631620165234,558.1726357537949,14175.397663611584,5821.551514728952,625.2434743196599
3378,0.591489234104825,5.752423777964383,9.725322873661849,0.33566175998139897,0.2558274741234258,733.313501181359,258.46797287179197,742.0131670751439,733.313501181359,13885.14089269932,5821.551514728952,625.2434744321071
3379,0.7920261384034989,7.735923803410425,9.767258210699792,0.4508463158703245,0.34117982253317436,424.82617623978877,254.9380583538344,427.7274421813477,424.82617623978877,14401.207590046586,614.3972263175625,625.2434744233568
3380,0.6213124410651231,6.123618294604798,9.855940248205892,0.27927148128395135,0.3420409597811715,420.6599182111441,334.19614771969606,421.0271525287195,420.6599182111441,14388.976161376993,5821.551514728952,625.2434745304377
3381,0.500068057849222,4.792357780620083,9.58341110854365,0.23723324927751419,0.26283480857170777,502.5927017041229,318.37923775896184,513.2198921047615,502.5927017041229,14258.61496760501,5821.551514728952,625.2434717192853
3382,0.6314674400711442,5.992171915394223,9.48928089581169,0.25656915141904135,0.374898288652103,404.9991743344917,362.9046518709441,415.35317497991963,404.9991743344917,14408.105144839086,5821.551514728952,625.2434747643554
3383,0.6282857339964453,6.134908918090845,9.764520481895193,0.34410486052202416,0.2841808734744212,495.7862288075444,269.6544683887341,499.5326112851404,495.7862288075444,14280.298625276804,5821.551514728952,625.2434740294776
3384,1.51086791513072,14.910640510265061,9.868923921767838,0.7016792836079973,0.8091886315227222,418.6145515150363,324.1346290334503,418.61955700076254,418.6145515150363,14394.832864935366,5821.551514728952,612.9907527460517
3385,0.4821305634592123,4.758140059165396,9.86898657705182,0.2523499135270541,0.22978064993215838,477.56141885126766,285.659751637785,477.56911659025803,477.56141885126766,14305.834223733795,5821.551514728952,612.9907554615024
3386,0.5598902178551037,5.397527485629331,9.640331824883175,0.2843164015687061,0.27557381628639777,444.2535913852354,295.683060420391,451.32330858526376,444.2535913852354,14359.631407397004,5821.551514728952,625.2434737804621
3387,0.9883257508926053,9.728474219532824,9.843388387630863,0.4017141298369056,0.5866116210556998,416.6823569939687,363.04641567655347,417.3907996345716,416.6823569939687,14388.077728510034,5821.551514728952,625.2434751522829
3388,0.46241845948541566,4.550082937781385,9.839751948580874,0.21268041013852104,0.24973804934689461,530.5665280445014,328.0638482801913,531.7223471865386,530.5665280445014,14209.20078343081,5821.551514728952,625.2434757073004
3389,2.4214695781713598,23.847070973863154,9.848181116473878,0.7775429275375042,1.6439266506338561,325.77825270090096,419.091281306927,326.1584865828112,325.77825270090096,14524.510723964087,5821.551514728952,625.2434734546649
3390,0.5179356493510188,4.882520064832316,9.426885503923485,0.23341082183332873,0.28452482751768987,415.9912260983128,333.70700615565744,428.6417444073638,415.9912260983128,14396.682954664147,5821.551514728952,625.2434725620569
3391,0.5163603053749191,5.017595694518385,9.717237445034058,0.26132687103773916,0.2550334343371799,590.7036177956642,297.97612100669136,597.661675432036,590.7036177956642,14116.948626666677,5821.551514728952,625.2434733361102
3392,0.6603484168731306,6.4189187577481475,9.720502985594925,0.3615720068786115,0.29877640999451927,527.245885123116,269.953663097599,533.0746074958803,527.245885123116,14227.59375206346,5821.551514728952,625.2434758825615
3393,0.5439292355669388,5.146920379535494,9.46248159316321,0.2758364323855518,0.2680928031813871,464.1466029475916,296.43889670095393,477.80506112769825,464.1466029475916,14325.80035056606,5821.551514728952,625.2434749157903
3394,0.5091804970507271,5.025084030968123,9.868964070844015,0.23278333258858963,0.27639716446213747,494.9073768125327,329.7202829571814,494.9188693511211,494.9073768125327,14267.57718790038,5821.551514728952,612.9907522186545
3395,1.8686230679894356,18.442223217091897,9.86941857510889,1.4540237684481754,0.41459929954125996,3793.6048399971405,131.67785897237064,3793.6970224498023,3793.6048399971405,8906.53850754511,5821.551514728952,612.9907541462632
