tcad_x_um,tcad_lateral_um,electric_field_V_per_cm,electron_velocity_cm_per_s,hole_velocity_cm_per_s,electron_drift_to_cathode_ps,hole_drift_to_anode_ps,electron_multiplication_to_cathode,hole_multiplication_to_anode
-48.75468525390625,-70.0,238824.6439278802,10356303.094020598,7800458.698413624,22.017087535411804,3792.3201688559802,9.824239918497877,1.0001617266966225
-48.7047828125,-70.0,200440.9560555094,10292989.986695854,7700122.502048503,22.500425249216352,3791.6762635496416,9.863864091336493,1.0000094241492223
-48.65488037109375,-70.0,167132.0752750983,10215546.80834028,7579231.127164589,22.987082620115178,3791.0230217077246,9.868253664852228,1.0000001406711458
-48.6049779296875,-70.0,141846.1359082663,10133756.827750059,7453698.245788062,23.477549011248477,3790.3590669963987,9.868354555511283,1.0000000009267656
-48.55507548828125,-70.0,124809.2049196433,10061077.908560043,7343952.506791282,23.971765363121364,3789.684565520493,9.868355523749809,1.0000000004588656
-48.50517304687499,-70.0,114369.7406251376,10006537.9191339,7262686.969943555,24.469112037900363,3789.0012600114133,9.868355965598628,1.000000000458132
-48.45527060546875,-70.0,108389.9509245464,9970887.090363167,7210063.325390566,24.968701953060002,3788.311645388763,9.868356015796078,1.00000000045813
-48.4053681640625,-70.0,105115.7002427124,9949768.335065441,7179073.3272493305,25.46971455958488,3787.618029446648,9.868356020944294,1.00000000045813
-48.35546572265625,-70.0,103381.2130929717,9938077.55589685,7161976.248847412,25.971553309982117,3786.922089974892,9.868356022370998,1.00000000045813
-48.30556328125,-70.0,102490.9797409414,9931934.576546865,7153009.0457640095,26.4738423457737,3786.2248840754646,9.86835602311017,1.00000000045813
-48.25566083984375,-70.0,102051.8411404283,9928867.70963226,7148536.448464705,26.976364266863538,3785.527023186136,9.868356023646719,1.00000000045813
-48.2057583984375,-70.0,101848.3148759005,9927437.996492194,7146452.379087642,27.47899997769031,3784.8288422631717,9.868356024108321,1.00000000045813
-48.15585595703125,-70.0,101765.2117151163,9926852.695384247,7145599.372698736,27.981686698904053,3784.1305178734947,9.868356024540471,1.00000000045813
