vertex_id,x_um,depth_um,potential_V,electric_field_mag_V_per_cm,Ex_V_per_cm,Ey_or_Ez_V_per_cm,net_doping_cm-3,donor_cm-3,acceptor_cm-3,phosphorus_like_cm-3,boron_like_cm-3,impact_ionization,eAlphaAvalanche_cm-1,hAlphaAvalanche_cm-1,bias_V
739,-41.51883125000001,-35.0,-106.9970450345095,106211.4873646369,106211.4873646196,-0.06053975277454172,-2990053311705.558,10030012683.75387,3000083324389.312,10030012683.75387,3000083324389.312,395082633.3865397,5.726906216184756e-05,1.065166925245314e-12,-590.0
740,-43.115709375,-26.25,-90.12358528496783,105393.3955126715,105393.3953218869,-6.34151978507512,-2990053387334.644,10030012735.84574,3000083400070.489,10030012735.84574,3000083400070.489,211161091.6207732,4.081065766423868e-05,5.645745086619352e-13,-590.0
741,-43.9141484375,-17.5,-81.75228937955823,104569.7876069822,104569.7876067312,-0.2290814113451823,-2990053438719.985,10030012775.0973,3000083451495.082,10030012775.0973,3000083451495.082,113770250.1491573,2.900780104533698e-05,3.009225890546374e-13,-590.0
742,-44.7125875,-8.75,-73.42467306213062,104021.465527201,104021.4655266933,-0.3250277663431921,-2990053558450.687,10030012909.92478,3000083571360.612,10030012909.92478,3000083571360.612,75658814.79862298,2.307728962800358e-05,1.983477661082468e-13,-590.0
743,-45.5110265625,0.0,-65.1407900762483,103610.2826622294,103610.2826622294,6.57259030562372e-12,-2990053721887.129,10030013157.85678,3000083735044.986,10030013157.85678,3000083735044.986,54945985.26933991,1.932745667485702e-05,1.428241287524935e-13,-590.0
744,-44.7125875,0.0,-73.42430685298253,104022.0200336452,104022.0200336452,6.700121334304168e-12,-2990053558450.706,10030012909.92323,3000083571360.629,10030012909.92323,3000083571360.629,75639172.66594625,2.307087587353684e-05,1.982489704404978e-13,-590.0
745,-43.9141484375,-8.75,-81.75203294925454,104569.3688745595,104569.3688738392,-0.3881108974654483,-2990053438719.65,10030012775.09534,3000083451494.746,10030012775.09534,3000083451494.746,113740093.4536469,2.900244182005389e-05,3.008231800490675e-13,-590.0
746,-43.115709375,-17.5,-90.12341602756702,105393.1711328802,105393.1709343523,-6.468924791799975,-2990053387334.519,10030012735.84487,3000083400070.363,10030012735.84487,3000083400070.363,211131194.7825756,4.080711403328187e-05,5.644870111102042e-13,-590.0
747,-41.51883125000001,-26.25,-106.9969586065362,106211.3829423528,106211.3829422291,-0.1620412615132749,-2990053311705.487,10030012683.75341,3000083324389.24,10030012683.75341,3000083324389.24,395051961.670111,5.726665292288742e-05,1.065088347569568e-12,-590.0
748,-39.921953125,-35.0,-124.0450150356539,107304.1416024184,107304.1416023928,-0.0742053221016692,-2990053270203.376,10030012657.71246,3000083282861.089,10030012657.71246,3000083282861.089,848651493.7818977,8.755049000726839e-05,2.304458860607103e-12,-590.0
749,-38.325075,-43.75000000000001,-141.2674104707013,108395.6518921387,108395.6518921323,-0.03725463356853243,-2990053247707.787,10030012629.18829,3000083260336.975,10030012629.18829,3000083260336.975,1784336542.20494,0.00013212394458183,4.869271935131343e-12,-590.0
750,-36.72819687499999,-52.5,-158.6640086726879,109485.9902906496,109485.9902906154,-0.0866321199035152,-2990053266250.852,10030012611.15673,3000083278862.009,10030012611.15673,3000083278862.009,3673198876.392531,0.0001969293318432772,1.005834653862067e-11,-590.0
751,-35.13131875,-61.25,-176.2347204194228,111134.9813287757,111134.9794449395,-20.46265398864042,-2990053320627.447,10030012618.05327,3000083333245.5,10030012618.05327,3000083333245.5,10891128934.87189,0.0003555407373080825,2.992955541353422e-11,-590.0
752,-35.13131875,-70.0,-176.2352485285118,111108.1885818738,111108.173167839,58.52564156693684,-2990053320627.373,10030012618.05377,3000083333245.427,10030012618.05377,3000083333245.427,10889123228.61831,0.0003555428020472588,2.99298281846346e-11,-590.0
753,-31.9375625,-70.0,-211.8976797619314,112697.8618437132,112697.7757629088,139.2919158077697,-2990053349720.088,10030012616.34141,3000083362336.43,10030012616.34141,3000083362336.43,32617353705.09273,0.0006350581174044103,8.984998902172515e-11,-590.0
754,-31.9375625,-61.25,-211.8971468953434,112748.8338280822,112748.8338274376,-0.381250817659903,-2990053349719.396,10030012616.34108,3000083362335.737,10030012616.34108,3000083362335.737,32623399650.61803,0.0006350573182653751,8.98499572845758e-11,-590.0
755,-35.13131875,-52.5,-176.2345945786727,111134.9190013469,111134.9171712521,-20.16866052448195,-2990053320627.541,10030012618.05278,3000083333245.594,10030012618.05278,3000083333245.594,10891092764.59631,0.0003555357645369943,2.992881842438066e-11,-590.0
756,-36.72819687499999,-43.75000000000001,-158.6639746912596,109485.9509005695,109485.9509005602,-0.04507465729265189,-2990053266250.821,10030012611.15633,3000083278861.977,10030012611.15633,3000083278861.977,3673020636.084293,0.0001969263052777463,1.005806408575189e-11,-590.0
757,-38.325075,-35.0,-141.2673724374186,108395.6052627128,108395.6052626776,-0.0874069511019426,-2990053247707.715,10030012629.18791,3000083260336.903,10030012629.18791,3000083260336.903,1784256488.660415,0.0001321214706827639,4.869109742364415e-12,-590.0
758,-39.921953125,-26.25,-124.0449123386547,107304.0423638217,107304.0423636531,-0.1902138211336007,-2990053270203.281,10030012657.71198,3000083282860.993,10030012657.71198,3000083282860.993,848590121.451635,8.754710296121318e-05,2.304302227195328e-12,-590.0
759,-41.51883125000001,-17.5,-106.9967541244269,106211.1713120915,106211.1713116382,-0.3102805805968393,-2990053311705.339,10030012683.75252,3000083324389.091,10030012683.75252,3000083324389.091,394999351.3463373,5.726190690307849e-05,1.064932999137137e-12,-590.0
760,-43.115709375,-8.75,-90.12312696306584,105392.782100761,105392.7818906488,-6.654968608793141,-2990053387334.175,10030012735.84295,3000083400070.018,10030012735.84295,3000083400070.018,211082629.7749167,4.080081091985951e-05,5.643316579041026e-13,-590.0
761,-43.9141484375,0.0,-81.75159445681726,104570.0606145129,104570.0606145129,6.476783956494027e-12,-2990053438719.318,10030012775.09296,3000083451494.411,10030012775.09296,3000083451494.411,113718461.245964,2.899552527126186e-05,3.006945046517277e-13,-590.0
762,-43.115709375,0.0,-90.12262609876123,105397.5708934124,105397.5708934124,3.722816535873912e-12,-2990053387333.791,10030012735.8406,3000083400069.631,10030012735.8406,3000083400069.631,211060066.2957322,4.079333030505051e-05,5.641472244146514e-13,-590.0
763,-41.51883125000001,-8.75,-106.9964047539054,106210.8151874666,106210.8151861324,-0.5323575538253154,-2990053311704.978,10030012683.75068,3000083324388.729,10030012683.75068,3000083324388.729,394922366.1118005,5.725387386482851e-05,1.064669990186313e-12,-590.0
764,-39.921953125,-17.5,-124.0446756089646,107303.849989598,107303.8499889941,-0.3599835079755986,-2990053270203.11,10030012657.71108,3000083282860.821,10030012657.71108,3000083282860.821,848490830.1593817,8.754071853489505e-05,2.304006109158996e-12,-590.0
765,-38.325075,-26.25,-141.2672544196946,108395.5127012194,108395.5127010041,-0.2160345780718858,-2990053247707.599,10030012629.18742,3000083260336.787,10030012629.18742,3000083260336.787,1784138576.03725,0.0001321168555387466,4.868810490261021e-12,-590.0
766,-36.72819687499999,-35.0,-158.663929316553,109485.9057659102,109485.9057658646,-0.09987104443690505,-2990053266250.744,10030012611.15595,3000083278861.899,10030012611.15595,3000083278861.899,3672864563.691218,0.0001969228792337179,1.00577527235743e-11,-590.0
767,-35.13131875,-43.75000000000001,-176.2345544841237,111134.8789413382,111134.8771200525,-20.12005770930838,-2990053320627.547,10030012618.05239,3000083333245.6,10030012618.05239,3000083333245.6,10890604129.99151,0.0003555312303843676,2.992812865667469e-11,-590.0
768,-31.9375625,-52.5,-211.8970069888964,112748.7992834083,112748.799283356,-0.1085764019864109,-2990053349718.996,10030012616.34067,3000083362335.336,10030012616.34067,3000083362335.336,32623481154.26995,0.0006350517686100275,8.98486807135625e-11,-590.0
769,-28.74380625,-61.25,-248.253179706686,114918.5310228834,114918.531022237,-0.3854610008346208,-2990053127877.581,10030012621.03978,3000083140498.621,10030012621.03978,3000083140498.621,114098993340.8423,0.001270384613888097,3.14686085010489e-10,-590.0
770,-28.74380625,-70.0,-248.2537108188476,114867.6380879426,114867.5539548621,139.026362298927,-2990053127878.389,10030012621.03998,3000083140499.43,10030012621.03998,3000083140499.43,114077643732.2187,0.001270381765032707,3.146843511385168e-10,-590.0
771,-25.55005,-70.0,-285.3020282047482,117033.3818156937,117033.2995351057,138.7773186253499,-2990052933260.163,10030012618.84405,3000082945879.007,10030012618.84405,3000082945879.007,372528710631.7862,0.002445964484176816,1.028406760014782e-09,-590.0
772,-25.55005,-61.25,-285.3015029142218,117084.1941274601,117084.1941268279,-0.3847439423425891,-2990052933259.783,10030012618.84389,3000082945878.626,10030012618.84389,3000082945878.626,372598203554.3725,0.00244597518732658,1.02841605092032e-09,-590.0
773,-28.74380625,-52.5,-248.253031156012,114918.5122273517,114918.5122272916,-0.1176164741447678,-2990053127876.993,10030012621.03943,3000083140498.032,10030012621.03943,3000083140498.032,114100165252.6003,0.001270379814231003,3.146843811205858e-10,-590.0
774,-31.9375625,-43.75000000000001,-211.8969561428139,112748.7700034981,112748.7700034793,-0.06512442662194115,-2990053349718.819,10030012616.3403,3000083362335.16,10030012616.3403,3000083362335.16,32622270391.05162,0.0006350458320435422,8.984721911016948e-11,-590.0
775,-35.13131875,-35.0,-176.2345021123236,111134.8350167113,111134.8331854725,-20.17495593135623,-2990053320627.474,10030012618.052,3000083333245.526,10030012618.052,3000083333245.526,10890203541.4752,0.0003555262180451687,2.992738264137088e-11,-590.0
776,-36.72819687499999,-26.25,-158.6637971474642,109485.8211582187,109485.8211579572,-0.2393073116248076,-2990053266250.606,10030012611.15544,3000083278861.762,10030012611.15544,3000083278861.762,3672647040.825935,0.0001969167901099638,1.005720495073804e-11,-590.0
777,-38.325075,-17.5,-141.2669885903032,108395.340469086,108395.3404683339,-0.4037977329840148,-2990053247707.385,10030012629.18653,3000083260336.571,10030012629.18653,3000083260336.571,1783958917.360999,0.0001321085091602531,4.868267871819105e-12,-590.0
778,-39.921953125,-8.75,-124.0442730379233,107303.5389857263,107303.5389839985,-0.6089327494379912,-2990053270202.728,10030012657.70937,3000083282860.438,10030012657.70937,3000083282860.438,848359517.9750528,8.753054469028536e-05,2.30353250666522e-12,-590.0
779,-41.51883125000001,0.0,-106.9958046935037,106221.8660188871,106221.8660188871,0.0,-2990053311704.555,10030012683.74846,3000083324388.304,10030012683.74846,3000083324388.304,394909809.7179192,5.724540432698645e-05,1.064393489870067e-12,-590.0
780,-39.921953125,0.0,-124.043599290414,107314.7232562927,107314.7232562927,0.0,-2990053270202.289,10030012657.70728,3000083282859.997,10030012657.70728,3000083282859.997,848389700.3455861,8.752100709254823e-05,2.303090321871988e-12,-590.0
781,-38.325075,-8.75,-141.2665399375518,108395.0735729022,108395.073570837,-0.669122729160384,-2990053247706.937,10030012629.18492,3000083260336.122,10030012629.18492,3000083260336.122,1783747092.407326,0.0001320959446787091,4.867445955510855e-12,-590.0
782,-36.72819687499999,-17.5,-158.6635054791191,109485.6696097332,109485.669608842,-0.4417579883869943,-2990053266250.329,10030012611.15457,3000083278861.483,10030012611.15457,3000083278861.483,3672336048.392487,0.0001969061990447505,1.005624987136278e-11,-590.0
783,-35.13131875,-26.25,-176.2343571488406,111134.7618725681,111134.7600146912,-20.32115670328766,-2990053320627.311,10030012618.05149,3000083333245.362,10030012618.05149,3000083333245.362,10889698784.716,0.000355517976197035,2.992617121687887e-11,-590.0
784,-31.9375625,-35.0,-211.8968914329145,112748.7361364593,112748.7361363851,-0.1293838568486271,-2990053349718.728,10030012616.33989,3000083362335.068,10030012616.33989,3000083362335.068,32621290482.78689,0.0006350388781741898,8.984555262858523e-11,-590.0
785,-28.74380625,-43.75000000000001,-248.2529724714021,114918.4930558604,114918.4930558361,-0.07469948281463412,-2990053127876.721,10030012621.03908,3000083140497.761,10030012621.03908,3000083140497.761,114096814305.6135,0.001270372907939524,3.146815181288907e-10,-590.0
786,-25.55005,-52.5,-285.3013505095947,117084.1894862175,117084.1894861538,-0.1221339097565715,-2990052933259.421,10030012618.84361,3000082945878.265,10030012618.84361,3000082945878.265,372604261650.3875,0.00244597566816458,1.028417659126178e-09,-590.0
787,-22.35629375,-61.25,-323.0408556457336,119245.9900407939,119245.9900401885,-0.3799777850074083,-2990052846153.481,10030012628.85757,3000082858782.338,10030012628.85757,3000082858782.338,1141561335695.531,0.00454558349041208,3.152209853332185e-09,-590.0
788,-22.35629375,-70.0,-323.0413723438431,119195.2574739219,119195.1769591625,138.5422262974982,-2990052846153.629,10030012628.85768,3000082858782.488,10030012628.85768,3000082858782.488,1141350380936.912,0.00454555711230436,3.152173958410024e-09,-590.0
789,-19.1625375,-70.0,-361.4705345367269,121353.4200582786,121353.3412294553,138.3195155681431,-2990052811077.416,10030012636.68336,3000082823714.1,10030012636.68336,3000082823714.1,3295565592976.121,0.008174342494403351,9.103929306869018e-09,-590.0
790,-19.1625375,-61.25,-361.4700285902935,121404.0752193241,121404.0752187556,-0.3715498167792952,-2990052811077.347,10030012636.68326,3000082823714.03,10030012636.68326,3000082823714.03,3296167850519.312,0.00817439896647014,9.104049960944693e-09,-590.0
791,-22.35629375,-52.5,-323.0407037767001,119245.9987330207,119245.9987329582,-0.1220956165955594,-2990052846153.294,10030012628.85734,3000082858782.151,10030012628.85734,3000082858782.151,1141585552358.501,0.004545599667373516,3.152233364263663e-09,-590.0
792,-25.55005,-43.75000000000001,-285.3012874446981,117084.1816596051,117084.1816595777,-0.08001527624047568,-2990052933259.23,10030012618.84326,3000082945878.073,10030012618.84326,3000082945878.073,372596061111.2543,0.002445971570498032,1.028415278304256e-09,-590.0
793,-28.74380625,-35.0,-248.2528988229721,114918.4712631536,114918.4712630645,-0.1430555221006325,-2990053127876.608,10030012621.03867,3000083140497.647,10030012621.03867,3000083140497.647,114094339470.92,0.001270364760822796,3.146782090088234e-10,-590.0
794,-31.9375625,-26.25,-211.8967254605272,112748.6807031096,112748.6807027363,-0.2901248894734941,-2990053349718.647,10030012616.33936,3000083362334.987,10030012616.33936,3000083362334.987,32620183033.07645,0.0006350279551904663,8.984298805878764e-11,-590.0
795,-35.13131875,-17.5,-176.2340429655945,111134.6418519361,111134.6399545205,-20.53624107120428,-2990053320626.976,10030012618.05064,3000083333245.026,10030012618.05064,3000083333245.026,10889059600.38954,0.0003555042665409661,2.992415429338099e-11,-590.0
796,-36.72819687499999,-8.75,-158.6630176030363,109485.4445883106,109485.4445859686,-0.7161197237462316,-2990053266249.774,10030012611.15308,3000083278860.927,10030012611.15308,3000083278860.927,3672017047.886932,0.0001968910899465875,1.005487625608673e-11,-590.0
797,-38.325075,0.0,-141.2658117255809,108406.3557984707,108406.3557984707,0.0,-2990053247706.438,10030012629.18299,3000083260335.622,10030012629.18299,3000083260335.622,1783900378.480496,0.0001320854013533645,4.86675953261073e-12,-590.0
798,-36.72819687499999,0.0,-158.6622495194989,109496.7986323173,109496.7986323173,0.0,-2990053266249.188,10030012611.15138,3000083278860.339,10030012611.15138,3000083278860.339,3672471532.133152,0.0001968797005130046,1.005384699160193e-11,-590.0
799,-35.13131875,-8.75,-176.2335223221945,111134.473079666,111134.471130829,-20.81263909660933,-2990053320626.303,10030012618.0493,3000083333244.352,10030012618.0493,3000083333244.352,10888404070.03811,0.000355485566798604,2.99213778576175e-11,-590.0
800,-31.9375625,-17.5,-211.8963763042985,112748.5916249917,112748.5916237973,-0.5189748593928413,-2990053349718.65,10030012616.33858,3000083362334.988,10030012616.33858,3000083362334.988,32619027585.08944,0.0006350109682149663,8.983900242757351e-11,-590.0
801,-28.74380625,-26.25,-248.2527188707734,114918.438947934,114918.4389475114,-0.3116562620446046,-2990053127876.592,10030012621.03814,3000083140497.629,10030012621.03814,3000083140497.629,114092084692.6847,0.001270353099801619,3.146736049315036e-10,-590.0
802,-25.55005,-35.0,-285.3012090337306,117084.173776759,117084.1737766629,-0.15002809272747,-2990052933259.13,10030012618.84286,3000082945877.973,10030012618.84286,3000082945877.973,372591086845.4221,0.002445967002872389,1.028412694633905e-09,-590.0
